model	objective	reaction	flux	status	minimum	maximum
iUL909.xml	obj	R_Ex_2hb	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_2mbac	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_2mbald	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_2mbtoh	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_2mppal	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_2phetoh	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_3c3hmp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_3mbald	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_3mop	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_4abut	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_4abz	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_4hb	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_56dura	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_5aop	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_8aonn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ACP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_D_Phenylalanine	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_Nbfortyr	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_abt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_abt_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_abt_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ac	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_acald	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_aces	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ade	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_adn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_agm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_akg	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ala_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ala_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_all_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_alltn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_alltt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_amet	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_amgdl	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_arab_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_arab_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_arg_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_asn_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_asp_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_biomass	1.116836	optimal	1.116836	1.116836
iUL909.xml	obj	R_Ex_btd_RR	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_btn	-1e-06	optimal	-1e-06	-1e-06
iUL909.xml	obj	R_Ex_chitin	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_chitos	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_chol	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_cit	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_cmal	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_co2	20.006102	optimal	20.006102	20.006102
iUL909.xml	obj	R_Ex_crn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_csn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_cys_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_cytd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_dad_2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_dann	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_dctl	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_dcyt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_dgsn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_dha	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_din	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_drib	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_dttp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_duri	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_epist	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_epistest_SC	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ergst	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ergstest_SC	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_eryth	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_etha	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_etoh	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_faR	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_fe2	-1e-06	optimal	-1e-06	-1e-06
iUL909.xml	obj	R_Ex_fecost	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_fecostest_SC	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_fmn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_for	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_frmd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_fru	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_fum	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_g3pc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_g3pi	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gal	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_galur	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gam6p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gcald	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_glc_D	-10.0	optimal	-10.0	-10.0
iUL909.xml	obj	R_Ex_gln_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_glu_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_glx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gly	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_glyc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gsn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gthox	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gthrd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_gua	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_h	6.269432	optimal	-193.680477	6.269432
iUL909.xml	obj	R_Ex_h2o	33.727528	optimal	33.727528	233.677437
iUL909.xml	obj	R_Ex_hdca	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_hdcea	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_his_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_hxan	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_iamac	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_iamoh	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ibutac	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ibutoh	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_id3acald	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ile_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ind3eth	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_inost	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ins	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_k	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_lac_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_lac_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_lanost	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_lanostest_SC	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_leu_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_lmn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_lys_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_mal_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_malt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_maltl	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_man	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_melib	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_melzit	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_meoh	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_met_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_mitril	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_mmet	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_mnl	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_mtose	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_na1	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_nac	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_nadp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_nh4	-6.402439	optimal	-6.402439	-6.402439
iUL909.xml	obj	R_Ex_nmn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_no3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_o2	-18.477046	optimal	-18.477046	-18.477046
iUL909.xml	obj	R_Ex_oaa	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ocdca	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ocdcea	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ocdcya	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_omal	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_orn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pacald	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pala	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pap	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pc_SC	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pectin	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_phe_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pheac	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pi	-0.250456	optimal	-1000.0	-0.250456
iUL909.xml	obj	R_Ex_pnto_R	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pro_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_progly	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_psi_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ptd1ino_SC	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ptrc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_pyr	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_rbt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_rfn_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_rib_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ribflv	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_rmn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_s	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_sbt_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_sbt_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ser_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_so3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_so4	-0.033645	optimal	-0.033645	-0.033645
iUL909.xml	obj	R_Ex_spmd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_sprm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_srb_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_succ	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_sucr	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_taur	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_thm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_thmmp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_thmpp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_thr_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_thym	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_thymd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_tre	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_trp_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ttdca	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_tur	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_tyr_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_ura	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_urea	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_uri	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_val_L	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_xan	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_xtsn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_xyl_D	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_xylt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_zymst	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_Ex_zymstest_SC	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA100tp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA120ACPH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA120tp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA140ACPH	0.0	optimal	-1000.0	0.0
iUL909.xml	obj	R_FA140COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA140tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA141COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA141tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA160ACPH	-0.141839	optimal	-1000.0	0.0
iUL909.xml	obj	R_FA160COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA160tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA161COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA161tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA180ACPH	0.0	optimal	-999.858161	0.0
iUL909.xml	obj	R_FA180COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA180tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA181COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA181tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA182COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA182tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA183COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA183tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA200COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA220COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA240COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA260COAabcp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA260tpc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FA80tp	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAE140	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_FACOAE160	0.141839	optimal	0.0	1000.0
iUL909.xml	obj	R_FACOAE180	0.0	optimal	0.0	999.858161
iUL909.xml	obj	R_FACOAL100p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL120p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL140	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL140p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL141	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL141p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL160	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL160p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL161	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL161p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL180	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL180p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL181	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL181p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL182	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL182p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL183	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL183p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL240	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL240p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL260	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL260p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAL80p	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FACOAtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FADDP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FADFMNtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAE1_14	0.171995	optimal	0.0	0.171995
iUL909.xml	obj	R_FAE1_16	0.171313	optimal	0.0	0.171313
iUL909.xml	obj	R_FAE1_18	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAE1_20	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE1_22	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE1_24	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE1_26	0.000872	optimal	0.000872	0.000872
iUL909.xml	obj	R_FAE2_14	0.171995	optimal	0.0	0.171995
iUL909.xml	obj	R_FAE2_16	0.171313	optimal	0.0	0.171313
iUL909.xml	obj	R_FAE2_18	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAE2_20	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE2_22	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE2_24	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE2_26	0.000872	optimal	0.000872	0.000872
iUL909.xml	obj	R_FAE3_14	0.171995	optimal	0.0	0.171995
iUL909.xml	obj	R_FAE3_16	0.171313	optimal	0.0	0.171313
iUL909.xml	obj	R_FAE3_18	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAE3_20	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE3_22	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE3_24	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE3_26	0.000872	optimal	0.000872	0.000872
iUL909.xml	obj	R_FAE4_14	0.171995	optimal	0.0	0.171995
iUL909.xml	obj	R_FAE4_16	0.171313	optimal	0.0	0.171313
iUL909.xml	obj	R_FAE4_18	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAE4_20	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE4_22	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE4_24	0.001142	optimal	0.001142	0.001142
iUL909.xml	obj	R_FAE4_26	0.000872	optimal	0.000872	0.000872
iUL909.xml	obj	R_FALDH2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FALDtx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FALGTHLs	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO141p_even	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO141p_odd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO161p_even	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO161p_odd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO181p_even	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO181p_odd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO182p_even_even	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO182p_even_odd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAO182p_odd_odd	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAOXC183806x	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAPTPAH	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_FARCOAtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FARavge	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FAS1_10	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS1_12	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS1_14	0.0	optimal	0.0	0.171995
iUL909.xml	obj	R_FAS1_16	0.0	optimal	0.0	0.171313
iUL909.xml	obj	R_FAS1_18	0.141839	optimal	0.141839	0.141839
iUL909.xml	obj	R_FAS1_4	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS1_6	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS1_8	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS2_10	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS2_12	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS2_14	0.0	optimal	0.0	0.171995
iUL909.xml	obj	R_FAS2_16	0.0	optimal	0.0	0.171313
iUL909.xml	obj	R_FAS2_18	0.141839	optimal	0.141839	0.141839
iUL909.xml	obj	R_FAS2_4	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS2_6	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS2_8	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS3_10	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS3_12	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS3_14	0.0	optimal	0.0	0.171995
iUL909.xml	obj	R_FAS3_16	0.0	optimal	0.0	0.171313
iUL909.xml	obj	R_FAS3_18	0.141839	optimal	0.141839	0.141839
iUL909.xml	obj	R_FAS3_4	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS3_6	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS3_8	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS4_10	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS4_12	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS4_14	0.0	optimal	0.0	0.171995
iUL909.xml	obj	R_FAS4_16	0.0	optimal	0.0	0.171313
iUL909.xml	obj	R_FAS4_18	0.141839	optimal	0.141839	0.141839
iUL909.xml	obj	R_FAS4_4	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS4_6	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS4_8	0.171995	optimal	0.171995	0.171995
iUL909.xml	obj	R_FAS5_12	0.171995	optimal	0.0	0.171995
iUL909.xml	obj	R_FAS5_14	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_FAS5_16	0.0	optimal	0.0	1000.0
iUL909.xml	obj	R_FAS5_18	0.141839	optimal	0.141839	1000.0
iUL909.xml	obj	R_FAcoaRavge	0.170564	optimal	0.170564	0.170564
iUL909.xml	obj	R_FBA	0.0	optimal	0.0	5.610702
iUL909.xml	obj	R_FBA2	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FBA3	5.610702	optimal	0.0	5.610702
iUL909.xml	obj	R_FBA3x	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FBAx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FBP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FBP26	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FBPx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FCLTm	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_FCYTB5R	0.134404	optimal	0.134404	0.134404
iUL909.xml	obj	R_FCYTDESAT18	0.134404	optimal	0.134404	0.134404
iUL909.xml	obj	R_FDH	0.040889	optimal	0.040889	0.040889
iUL909.xml	obj	R_FE2t	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_FECOSTAT_PP	0.000126	optimal	0.000126	0.000126
iUL909.xml	obj	R_FECOSTESTH_PP	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FECOSTESTH_Ppe	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FECOSTt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FEROc	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FEt1m	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_FICYTCS	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FKYNH	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FLDO	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FMNAT	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_FMNATm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FMNRx	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FOLD3	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FOLD3m	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FOLR	0.00139	optimal	0.0	0.00139
iUL909.xml	obj	R_FOLR2m	0.00139	optimal	0.0	0.00139
iUL909.xml	obj	R_FOMETR	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FORA	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FORt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FORtrn	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FRDO	0.0	optimal	-1000.0	0.0
iUL909.xml	obj	R_FRDPtm	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FRMDt	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FRTT	1e-06	optimal	1e-06	1e-06
iUL909.xml	obj	R_FRUK	0.0	optimal	0.0	0.0
iUL909.xml	obj	R_FRUt2	0.0	optimal	0.0	0.0
